Latitude,Longitude
-81.515386,40.941142
-81.42387,40.88835
-81.826033,41.371888
-84.369535,39.103468
-84.317373,39.072208
-81.72649,39.9759
-82.788934,39.936726
-82.753268,40.080288
-81.728708,41.02725
-81.513998,40.825445
-81.820172,41.353983
-81.438881,41.045758
-82.932549,39.874172
-84.57332,40.50191
-81.441812,41.520025
-81.440332,41.520187
-81.44222,41.5195
-82.944877,40.059128
-82.920807,39.879452
-82.94439,40.03694
-84.57161,40.43672
-81.734477,41.415615
-84.226083,39.183955
-84.25552,40.15765
-81.756732,41.43
-81.720642,41.413294
-84.252441,39.176398
-81.101298,40.901707
-81.429957,40.916929
-84.532121,39.110491
-84.351031,39.271166
-84.356875,39.223141
-84.331685,39.256745
-81.526333,41.609162
-84.23979,40.15686
-84.25362,40.15369
-84.12448,40.742578
-84.14687,40.741899
-80.568871,41.156423
-84.466674,39.288033
-81.6031,41.55109
-80.65326,41.11317
-84.240118,39.193964
-82.718346,41.090462
-83.54306,41.64972
-83.52798,41.68342
-83.55182,41.68704
-83.58438,41.67788
-83.54005,41.68888
-83.63136,41.62294
-83.6084,41.67044
-84.18974,39.92896
-81.44759,41.56236
-81.43958,41.607483
-81.428603,41.627327
-81.547517,41.070823
-81.516957,41.082188
-81.503365,41.079726
-81.511374,41.065813
-81.510933,41.107099
-84.445686,39.316014
-81.597463,41.122155
-81.635234,41.147456
-81.626189,41.193072
-81.520517,40.788832
-82.1852,41.437197
-82.22699,41.441803
-82.94774,40.01696
-81.820398,41.353405
-81.820476,41.238254
-84.39646,39.501296
-84.37509,39.497648
-84.39743,39.502007
-84.38537,39.526796
-84.385574,39.526398
-84.40189,39.520464
-84.41836,39.496016
-82.765419,39.898586
-81.459506,41.623524
-81.472018,41.607759
-81.763649,41.388993
-81.53373,41.062197
-82.743487,39.908053
-82.91948,39.94708
-81.514828,41.041739
-82.89231,39.94904
-82.90374,39.91682
-81.515804,41.055289
-83.27883,40.82751
-83.27694,40.82745
-81.500109,41.044498
-84.37815,39.1453
-84.37998,39.14541
-82.938362,39.939393
-82.946324,39.952463
-84.288063,39.065281
-82.996386,39.953375
-83.002511,39.974775
-81.541554,41.486534
-81.527297,41.442199
-82.96133,40.01342
-82.957888,39.898715
-82.964226,40.033283
-81.733507,40.341892
-84.471813,39.232691
-84.485431,39.235751
-83.336906,39.956601
-82.81191,39.95508
-81.723538,41.38457
-84.475526,39.287541
-82.614523,41.24107
-84.553145,39.217799
-81.487291,41.478218
-84.55236,39.21249
-82.978805,39.912534
-80.557336,40.911034
-81.509952,41.597882
-81.944086,41.391044
-81.54011,41.582434
-81.535504,41.568689
-81.526769,41.594141
-81.425901,40.804813
-81.434641,40.850731
-84.38727,39.745812
-82.82554,39.91997
-81.758822,41.420649
-81.73437,41.426344
-82.96413,40.031183
-82.97795,39.9548
-81.142573,40.901905
-82.95773,39.95303
-82.947321,39.948555
-81.544463,40.788562
-82.894148,40.011388
-81.462352,40.834246
-82.98284,39.956952
-82.930748,39.962646
-82.95925,39.94916
-82.9214,40.02076
-81.429,40.881
-82.824958,39.901553
-82.935603,39.948249
-81.440934,40.892393
-82.947829,39.95867
-81.486041,41.491933
-82.86569,40.03179
-83.01948,40.07042
-82.088539,41.374204
-82.87863,39.93675
-83.01869,39.91245
